"LANGUAGE","简体中文","Language name (in native language)."
"LANGUAGE_CHOICE","选择语言","Heading for language selection menu."
"LANGUAGE_GAME","使用游戏默认语言","Default selection in language selection menu."
"MOD_DESCRIPTION","日式列车显示屏",""
"DETAIL_LOGGING","启用详细的调试日志记录","Option to record more detail in game log"
"NEXT","下一站",""
"NOW_STOPPING_AT","现在停靠",""
"FOR","开往",""  
"FOR_CIRCULAR","方向",""
"SETTINGS_DISPLAY_WIDTH","显示宽度",""
"SETTINGS_TEXT_SHRINKED","如果下一站文字较长，则缩小该文字（Beta）",""
"SETTINGS_STATION_SUFFIX","车站名后缀",""
"SETTINGS_DISPLAY_VEHICLE_TYPE","显示车辆类型",""
"SETTINGS_IS_TRAIN","火车",""
"SETTINGS_IS_METRO","地铁",""
"SETTINGS_IS_MONORAIL","单轨列车",""
"SETTINGS_IS_TRAM","电车",""
"SETTINGS_IS_BUS","公交",""
"SETTINGS_IS_TROLLEYBUS","无轨电车",""
"SETTINGS_IS_FERRY","渡轮",""
"SETTINGS_IS_BLIMP","飞艇",""
"WARNTITLE","警告",""
"WARNDETAIL","Train Display 已停止显示：{1}{0}",""
"WARNTEXT","在此路线上检测到了重复的站名",""
"IGNORE","忽略",""
"HIDE","关闭显示",""
